ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
ck5pflbxc5x650929rtfmsyel,ck5iu7ber1tiq0doq2oxc0oot,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F8f683b51-c59c-e58a-654b-e68c23f08e25-2020-01-17T16%3A09%3A23.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=djguk7Np8PXNwKIrwWyE9fy2GqY,"{""Free space"":[{""geometry"":[{""x"":0,""y"":732},{""x"":135,""y"":656},{""x"":455,""y"":484},{""x"":641,""y"":397},{""x"":644,""y"":371},{""x"":713,""y"":371},{""x"":846,""y"":310},{""x"":860,""y"":310},{""x"":885,""y"":293},{""x"":1002,""y"":294},{""x"":1028,""y"":321},{""x"":1058,""y"":326},{""x"":1094,""y"":329},{""x"":1215,""y"":391},{""x"":1400,""y"":491},{""x"":1653,""y"":639},{""x"":1920,""y"":804},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705037000,1579705037000,28,2020-01-17T16:09:23.jpg,,,,,Free space detection,"[{""id"":""ck5pfqzif1zk509554txtz80s"",""score"":1,""createdAt"":""2020-01-22T15:01:41.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pflbxc5x650929rtfmsyel,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZsYnhjNXg2NTA5MjlydGZtc3llbCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.LX1AbKPCGNdO8L_mtqDOw7hOrqByIEqwR3p3bd9u0Jw""}"
ck5pfrtjxxoq30978ah6bbmnb,ck5iu7bew1tma0doq9q432j30,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F8ef0498d-f0d0-1905-6fe7-82b70ca3adcf-2020-01-17T16%3A10%3A28.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=hzr_2noygVjH_AGg_YOVjbLog0o,"{""Free space"":[{""geometry"":[{""x"":0,""y"":759},{""x"":605,""y"":447},{""x"":928,""y"":302},{""x"":988,""y"":280},{""x"":1047,""y"":273},{""x"":1058,""y"":289},{""x"":1125,""y"":293},{""x"":1268,""y"":367},{""x"":1281,""y"":368},{""x"":1277,""y"":389},{""x"":1279,""y"":408},{""x"":1310,""y"":428},{""x"":1377,""y"":429},{""x"":1658,""y"":600},{""x"":1889,""y"":764},{""x"":1920,""y"":796},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705340000,1579705340000,27.777,2020-01-17T16:10:28.jpg,,,,,Free space detection,"[{""id"":""ck5pfwdes5z670952v7913yzk"",""score"":1,""createdAt"":""2020-01-22T15:05:53.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pfrtjxxoq30978ah6bbmnb,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZydGp4eG9xMzA5NzhhaDZiYm1uYiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.3HrLIJ0aZPP1n4Vw3i3GZQFAlLNWpV4ZGP5M2Gy644c""}"
ck5pfshq1zsiz0989qx84rbkz,ck5iu7ber1tj20doqh8pgg6gl,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fb3b77412-4a97-d87d-42d9-4b7326dd23c5-2020-01-17T16%3A09%3A29.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=yqbp2z-xh6yfy1vleVBIoys0bhE,"{""Free space"":[{""geometry"":[{""x"":0,""y"":582},{""x"":265,""y"":581},{""x"":674,""y"":371},{""x"":752,""y"":326},{""x"":785,""y"":331},{""x"":804,""y"":326},{""x"":809,""y"":298},{""x"":995,""y"":300},{""x"":1005,""y"":326},{""x"":1033,""y"":346},{""x"":1081,""y"":367},{""x"":1193,""y"":372},{""x"":1190,""y"":388},{""x"":1214,""y"":401},{""x"":1236,""y"":402},{""x"":1267,""y"":414},{""x"":1265,""y"":425},{""x"":1335,""y"":462},{""x"":1380,""y"":466},{""x"":1471,""y"":504},{""x"":1470,""y"":517},{""x"":1703,""y"":649},{""x"":1919,""y"":775},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705372000,1579705372000,31.046,2020-01-17T16:09:29.jpg,,,,,Free space detection,"[{""id"":""ck5pfwfcfs6kq0a56msn4n0is"",""score"":1,""createdAt"":""2020-01-22T15:05:55.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pfshq1zsiz0989qx84rbkz,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZzaHExenNpejA5ODlxeDg0cmJreiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.B-qgYSbksA6144Y4Gbnymm6pAgTsaYCjIxK78cx8Rq8""}"
ck5pft13w20bd0955x70i0uyg,ck5iu7bew1tmm0doq2wk32dep,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F37ca2812-12f9-7de1-1c89-b61d1f347927-2020-01-17T16%3A10%3A34.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=o5hY9Bvb5UJHWJuZMcB1E3ohwB4,"{""Free space"":[{""geometry"":[{""x"":0,""y"":651},{""x"":296,""y"":445},{""x"":495,""y"":333},{""x"":544,""y"":302},{""x"":615,""y"":298},{""x"":615,""y"":313},{""x"":637,""y"":321},{""x"":720,""y"":319},{""x"":918,""y"":406},{""x"":1235,""y"":550},{""x"":1387,""y"":619},{""x"":1521,""y"":611},{""x"":1533,""y"":614},{""x"":1920,""y"":776},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705397000,1579705397000,24.88,2020-01-17T16:10:34.jpg,,,,,Free space detection,"[{""id"":""ck5pfwgckaaum0867lhpk0go6"",""score"":1,""createdAt"":""2020-01-22T15:05:56.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pft13w20bd0955x70i0uyg,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZ0MTN3MjBiZDA5NTV4NzBpMHV5ZyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.nx1B4OFMpBD9_O0CEuEBOyQKXI8q5-7zkUMSuxsViCk""}"
ck5pftn8oxp9l0978ztv7zvkl,ck5iu7ber1tje0doqfpgaesg4,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F00cc36df-f0a2-0924-a601-2d976e8ff992-2020-01-17T16%3A09%3A35.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=8t9m_L6vb9HMErSDt_0lBC5yNLM,"{""Free space"":[{""geometry"":[{""x"":0,""y"":788},{""x"":156,""y"":691},{""x"":356,""y"":575},{""x"":362,""y"":546},{""x"":570,""y"":441},{""x"":595,""y"":443},{""x"":676,""y"":402},{""x"":677,""y"":359},{""x"":771,""y"":362},{""x"":804,""y"":362},{""x"":814,""y"":346},{""x"":825,""y"":327},{""x"":834,""y"":305},{""x"":1132,""y"":306},{""x"":1127,""y"":359},{""x"":1140,""y"":368},{""x"":1234,""y"":435},{""x"":1362,""y"":523},{""x"":1796,""y"":525},{""x"":1920,""y"":526},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705425000,1579705425000,28.305,2020-01-17T16:09:35.jpg,,,,,Free space detection,"[{""id"":""ck5pfwhe421ib0955r4ygcwth"",""score"":1,""createdAt"":""2020-01-22T15:05:58.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pftn8oxp9l0978ztv7zvkl,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZ0bjhveHA5bDA5Nzh6dHY3enZrbCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.BwJKFurfy8p5_CNLHUrth2PxGDAKZa3pFT3rtzWy02o""}"
ck5pfu5cma9x30867let2n8r9,ck5iu7bex1tmy0doqh6plgac9,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F23e0ec17-f532-a151-8319-6f4a2318d4f1-2020-01-17T16%3A10%3A40.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=tkUx3aHeiL98emNa_kkMvzCLTcc,"{""Free space"":[{""geometry"":[{""x"":0,""y"":702},{""x"":396,""y"":534},{""x"":747,""y"":392},{""x"":978,""y"":307},{""x"":1020,""y"":293},{""x"":1025,""y"":282},{""x"":1094,""y"":284},{""x"":1097,""y"":300},{""x"":1112,""y"":319},{""x"":1215,""y"":323},{""x"":1409,""y"":474},{""x"":1645,""y"":661},{""x"":1829,""y"":839},{""x"":1920,""y"":925},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705449000,1579705449000,23.03,2020-01-17T16:10:40.jpg,,,,,Free space detection,"[{""id"":""ck5pfwjaxxqet0978xnyb7x6m"",""score"":1,""createdAt"":""2020-01-22T15:06:00.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pfu5cma9x30867let2n8r9,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZ1NWNtYTl4MzA4NjdsZXQybjhyOSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.w8mvupLgir39kEYFmMCkd3yHiPsyPQWy4IKVQGTQzM4""}"
ck5pfupg0zt8k09892waaqoyg,ck5iu7ber1tjq0doq243c0a3e,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F9135eb8e-854c-7427-01e5-97e60f6f6dda-2020-01-17T16%3A09%3A41.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=odZ_IYmPOHzxqx3o2QQdnEF56bo,"{""Free space"":[{""geometry"":[{""x"":0,""y"":814},{""x"":438,""y"":484},{""x"":711,""y"":323},{""x"":722,""y"":314},{""x"":747,""y"":307},{""x"":769,""y"":301},{""x"":773,""y"":288},{""x"":797,""y"":277},{""x"":854,""y"":278},{""x"":860,""y"":302},{""x"":884,""y"":322},{""x"":988,""y"":323},{""x"":1009,""y"":335},{""x"":1032,""y"":329},{""x"":1034,""y"":344},{""x"":1188,""y"":405},{""x"":1453,""y"":529},{""x"":1689,""y"":656},{""x"":1920,""y"":788},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705475000,1579705475000,25.765,2020-01-17T16:09:41.jpg,,,,,Free space detection,"[{""id"":""ck5pfwlp860q80929y076rtzj"",""score"":1,""createdAt"":""2020-01-22T15:06:03.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pfupg0zt8k09892waaqoyg,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZ1cGcwenQ4azA5ODkyd2FhcW95ZyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.1JuJY6cPwhreDatQvpWALJQ17QaD1c3Cf6E37piwMZ4""}"
ck5pfvdey5ysp095296t8nnsf,ck5iu7ber1tk20doq0qoz80m5,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fd73ecf0c-d322-ce9e-760e-d62f5680b326-2020-01-17T16%3A09%3A47.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=0RsnOR51TSpKxKv8w_op7vPFZEM,"{""Free space"":[{""geometry"":[{""x"":0,""y"":910},{""x"":306,""y"":702},{""x"":714,""y"":446},{""x"":825,""y"":384},{""x"":826,""y"":360},{""x"":877,""y"":359},{""x"":913,""y"":350},{""x"":926,""y"":342},{""x"":929,""y"":322},{""x"":969,""y"":302},{""x"":1056,""y"":306},{""x"":1078,""y"":317},{""x"":1070,""y"":350},{""x"":1077,""y"":376},{""x"":1107,""y"":401},{""x"":1135,""y"":417},{""x"":1318,""y"":417},{""x"":1400,""y"":461},{""x"":1474,""y"":464},{""x"":1500,""y"":466},{""x"":1533,""y"":459},{""x"":1528,""y"":511},{""x"":1531,""y"":521},{""x"":1722,""y"":621},{""x"":1920,""y"":728},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705506000,1579705506000,30.83,2020-01-17T16:09:47.jpg,,,,,Free space detection,"[{""id"":""ck5pfwn0nxqgq0978iswvmexi"",""score"":1,""createdAt"":""2020-01-22T15:06:05.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pfvdey5ysp095296t8nnsf,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZ2ZGV5NXlzcDA5NTI5NnQ4bm5zZiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.P_BW7HM2XcbpqAJJUQ02YZTQwAi6SiYxkAr8zizhvG8""}"
ck5pfw1sps6ey0a56eyerf03m,ck5iu7bes1tke0doqhu6pbo3u,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F6f23c061-482b-1ace-fbed-0d73488e4e80-2020-01-17T16%3A09%3A53.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=MdkQ_2rATJUEZlSr9eORi08-gb0,"{""Free space"":[{""geometry"":[{""x"":0,""y"":789},{""x"":344,""y"":570},{""x"":604,""y"":409},{""x"":606,""y"":366},{""x"":677,""y"":371},{""x"":756,""y"":350},{""x"":772,""y"":339},{""x"":773,""y"":318},{""x"":819,""y"":293},{""x"":920,""y"":296},{""x"":951,""y"":309},{""x"":950,""y"":359},{""x"":951,""y"":393},{""x"":936,""y"":443},{""x"":901,""y"":500},{""x"":936,""y"":526},{""x"":1135,""y"":579},{""x"":1243,""y"":540},{""x"":1268,""y"":468},{""x"":1321,""y"":462},{""x"":1544,""y"":569},{""x"":1640,""y"":566},{""x"":1659,""y"":574},{""x"":1677,""y"":574},{""x"":1686,""y"":562},{""x"":1920,""y"":554},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705538000,1579705538000,31.379,2020-01-17T16:09:53.jpg,,,,,Free space detection,"[{""id"":""ck5pfwokj21lg095549gpk89q"",""score"":1,""createdAt"":""2020-01-22T15:06:07.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pfw1sps6ey0a56eyerf03m,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGZ3MXNwczZleTBhNTZleWVyZjAzbSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.eRPWMlbNAXnBFDrf_9WbiLis8K9rQV-HDy7_pLzRu24""}"
ck5pg5si262te0952xjui94zl,ck5iu7beq1th60doq78vr0r8z,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Ff189ac64-efdc-285f-7d92-960db1241694-2020-01-17T16%3A08%3A54.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=A-R5hoj_HWZawCWzZngCnHyDYTk,"{""Free space"":[{""geometry"":[{""x"":0,""y"":936},{""x"":711,""y"":476},{""x"":917,""y"":346},{""x"":918,""y"":311},{""x"":1165,""y"":315},{""x"":1166,""y"":302},{""x"":1188,""y"":305},{""x"":1185,""y"":323},{""x"":1264,""y"":354},{""x"":1247,""y"":478},{""x"":1496,""y"":728},{""x"":1616,""y"":808},{""x"":1920,""y"":749},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579705992000,1579705992000,22.051,2020-01-17T16:08:54.jpg,,,,,Free space detection,"[{""id"":""ck5pgcjlzsdg60a56g9z9ig0h"",""score"":1,""createdAt"":""2020-01-22T15:18:27.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pg5si262te0952xjui94zl,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGc1c2kyNjJ0ZTA5NTJ4anVpOTR6bCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.R7JbMHioOVF9Rn1qQ_4sfuo16yIbg3WgbL7RON2pju0""}"
ck5pg6dmbm0sm0835on8skrqm,ck5iu7bes1tkq0doq67qp0j90,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F61ba6dfe-e558-0997-092b-155f91ae340f-2020-01-17T16%3A09%3A59.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=iHUKlskFLRXNX8DaGsiqZSYcj6I,"{""Free space"":[{""geometry"":[{""x"":0,""y"":765},{""x"":344,""y"":567},{""x"":615,""y"":395},{""x"":619,""y"":359},{""x"":693,""y"":359},{""x"":755,""y"":347},{""x"":779,""y"":334},{""x"":785,""y"":305},{""x"":833,""y"":278},{""x"":937,""y"":284},{""x"":969,""y"":297},{""x"":966,""y"":373},{""x"":1067,""y"":470},{""x"":1347,""y"":458},{""x"":1573,""y"":566},{""x"":1673,""y"":563},{""x"":1685,""y"":571},{""x"":1703,""y"":573},{""x"":1711,""y"":561},{""x"":1920,""y"":553},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579706019000,1579706019000,27.107,2020-01-17T16:09:59.jpg,,,,,Free space detection,"[{""id"":""ck5pgcl7q65e309523tazoqn7"",""score"":1,""createdAt"":""2020-01-22T15:18:29.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pg6dmbm0sm0835on8skrqm,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGc2ZG1ibTBzbTA4MzVvbjhza3JxbSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.GJ0RuMqwLmzyJKqPAt8OJ_y3exyLw7mFZ743lL19Q10""}"
ck5pg6wcq652r0929x7t48zis,ck5iu7beq1thi0doq39azbd08,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fdca342a3-76a0-8050-c557-6982060b778a-2020-01-17T16%3A09%3A00.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=TSzwIw8YQq_CcF691jy8hzkcH98,"{""Free space"":[{""geometry"":[{""x"":0,""y"":891},{""x"":241,""y"":716},{""x"":595,""y"":430},{""x"":629,""y"":400},{""x"":633,""y"":326},{""x"":1021,""y"":325},{""x"":1024,""y"":311},{""x"":1077,""y"":313},{""x"":1077,""y"":338},{""x"":1326,""y"":434},{""x"":1599,""y"":545},{""x"":1920,""y"":697},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579706044000,1579706044000,24.061,2020-01-17T16:09:00.jpg,,,,,Free space detection,"[{""id"":""ck5pgcm5l27qr0955k3ci4sf4"",""score"":1,""createdAt"":""2020-01-22T15:18:30.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pg6wcq652r0929x7t48zis,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGc2d2NxNjUycjA5Mjl4N3Q0OHppcyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.3MTRiW5xwMhcw9bWOLjwQj3DwD9e9cVFNaY_zS9GgoA""}"
ck5pg7vlzm1eh0835bhlzge92,ck5iu7bev1tl20doqbud4g96q,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fb20d83ae-c4e3-ab1c-5ece-1cd0d92e4ef5-2020-01-17T16%3A10%3A05.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=YmeQPZhWXa8pbVt-I8_huI88_Lc,"{""Free space"":[{""geometry"":[{""x"":0,""y"":428},{""x"":197,""y"":418},{""x"":404,""y"":388},{""x"":507,""y"":376},{""x"":504,""y"":404},{""x"":387,""y"":420},{""x"":298,""y"":431},{""x"":239,""y"":439},{""x"":183,""y"":451},{""x"":150,""y"":470},{""x"":156,""y"":480},{""x"":301,""y"":476},{""x"":443,""y"":476},{""x"":516,""y"":484},{""x"":565,""y"":484},{""x"":649,""y"":471},{""x"":755,""y"":437},{""x"":826,""y"":391},{""x"":841,""y"":347},{""x"":932,""y"":290},{""x"":1058,""y"":294},{""x"":1243,""y"":368},{""x"":1490,""y"":479},{""x"":1710,""y"":594},{""x"":1870,""y"":674},{""x"":1730,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579706089000,1579706089000,45.463,2020-01-17T16:10:05.jpg,,,,,Free space detection,"[{""id"":""ck5pgcnpp65eu0952c81g13hi"",""score"":1,""createdAt"":""2020-01-22T15:18:32.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pg7vlzm1eh0835bhlzge92,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGc3dmx6bTFlaDA4MzViaGx6Z2U5MiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.kkFk7T4HZFI8po1RPL8HLB8P2Uo2eqxG9kbcgbO4kDM""}"
ck5pg8dhk63ra09521jgzr2oa,ck5iu7beq1thu0doq6pip1d0p,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F03e73ec3-2ece-a5ef-76b7-78fa33f9de97-2020-01-17T16%3A09%3A06.jpg?Expires=1582782215220&KeyName=labelbox-assets-key-1&Signature=rUu50rfPusybSwRmkKMEY1-oLGQ,"{""Free space"":[{""geometry"":[{""x"":0,""y"":424},{""x"":36,""y"":421},{""x"":238,""y"":409},{""x"":627,""y"":389},{""x"":976,""y"":388},{""x"":1242,""y"":397},{""x"":1243,""y"":376},{""x"":1433,""y"":376},{""x"":1454,""y"":385},{""x"":1446,""y"":483},{""x"":1663,""y"":585},{""x"":1820,""y"":668},{""x"":1920,""y"":724},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1579706113000,1579706113000,22.872,2020-01-17T16:09:06.jpg,,,,,Free space detection,"[{""id"":""ck5pgcokj00d409897rcr5w9v"",""score"":1,""createdAt"":""2020-01-22T15:18:34.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5pg8dhk63ra09521jgzr2oa,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1cGc4ZGhrNjNyYTA5NTIxamd6cjJvYSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTgxNTcyNjE1LCJleHAiOjE3MzkyNTI2MTV9.pzKz0_-8_11abuZHb8kcaSXayV7WoWH-nSmto_j9Veo""}"
