ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
ck5hqz59rzs8b0835zcknx4t9,ck5gy4i83t7vw0doq8cid6yfz,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F1a31e7af-c02f-5ab6-93b6-d6cf3125ad24-2020-01-16T08%3A17%3A32.jpg?Expires=1580850788294&KeyName=labelbox-assets-key-1&Signature=lXFSdEvVrgxewVVkMR_3WxAWG_Y,"{""Free space"":[{""geometry"":[{""x"":0,""y"":537},{""x"":128,""y"":528},{""x"":432,""y"":511},{""x"":483,""y"":508},{""x"":483,""y"":576},{""x"":857,""y"":563},{""x"":1339,""y"":545},{""x"":1661,""y"":534},{""x"":1790,""y"":526},{""x"":1795,""y"":421},{""x"":1891,""y"":451},{""x"":1920,""y"":460},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,24.032,2020-01-16T08:17:32.jpg,,,,,Free space detection,"[{""id"":""ck5hr1obfvueu0770ra6fudmn"",""score"":1,""createdAt"":""2020-01-17T05:55:46.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hqz59rzs8b0835zcknx4t9,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHF6NTlyenM4YjA4MzV6Y2tueDR0OSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.LW6nyFpBXPryxr8FVGULaIHWw5TREPb3FS6dWQ3LLrg""}"
ck5hqzu67zslo0835bha4847m,ck5gy4i8at7zg0doq09uefnzl,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fd1594549-7b18-7226-e8e2-e051247bbe24-2020-01-16T08%3A18%3A11.jpg?Expires=1580850788294&KeyName=labelbox-assets-key-1&Signature=__YMQyV-YtuWTtLsC1pkfDaFZcg,"{""Free space"":[{""geometry"":[{""x"":0,""y"":878},{""x"":37,""y"":843},{""x"":30,""y"":767},{""x"":229,""y"":643},{""x"":465,""y"":524},{""x"":650,""y"":433},{""x"":729,""y"":398},{""x"":726,""y"":364},{""x"":950,""y"":352},{""x"":1091,""y"":350},{""x"":1219,""y"":347},{""x"":1284,""y"":347},{""x"":1258,""y"":393},{""x"":1284,""y"":416},{""x"":1623,""y"":624},{""x"":1920,""y"":898},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,31.913,2020-01-16T08:18:11.jpg,,,,,Free space detection,"[{""id"":""ck5hr1qphvugu0770u9r44wzl"",""score"":1,""createdAt"":""2020-01-17T05:55:49.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hqzu67zslo0835bha4847m,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHF6dTY3enNsbzA4MzViaGE0ODQ3bSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.fea8pW4iJaa2GbxEl7U3Q-IUUH7WbFkKP5IXa56pt9o""}"
ck5hr0ppgjqb30929szwp4fn3,ck5gy4i8et8300doqg4oh5zpc,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F12a4636b-eaa9-56a6-c4d4-1cdbe263373a-2020-01-16T08%3A18%3A51.jpg?Expires=1580850788294&KeyName=labelbox-assets-key-1&Signature=L3_Z3DE_79YHQy3lCj6TrqjH6Dk,"{""Free space"":[{""geometry"":[{""x"":0,""y"":783},{""x"":135,""y"":811},{""x"":411,""y"":845},{""x"":464,""y"":846},{""x"":540,""y"":756},{""x"":590,""y"":757},{""x"":595,""y"":704},{""x"":694,""y"":582},{""x"":801,""y"":468},{""x"":822,""y"":460},{""x"":820,""y"":399},{""x"":847,""y"":401},{""x"":865,""y"":392},{""x"":1017,""y"":387},{""x"":1130,""y"":385},{""x"":1128,""y"":458},{""x"":1141,""y"":468},{""x"":1131,""y"":549},{""x"":1360,""y"":697},{""x"":1417,""y"":742},{""x"":1472,""y"":744},{""x"":1565,""y"":840},{""x"":1810,""y"":801},{""x"":1920,""y"":779},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,40.394,2020-01-16T08:18:51.jpg,,,,,Free space detection,"[{""id"":""ck5hr1tbqjvi00952z5m90jfu"",""score"":1,""createdAt"":""2020-01-17T05:55:53.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hr0ppgjqb30929szwp4fn3,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHIwcHBnanFiMzA5MjlzendwNGZuMyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.xtiYc9LZr2CmHUb6g0za5C-AiLPTB9VY7imtUB5z8p4""}"
ck5hr1a3tztfl0835m9vpinec,ck5gy4i84t7w80doq8xeneyqo,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fd26e2a29-0a5f-4730-769e-e065dd85ebce-2020-01-16T08%3A17%3A36.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=mnY0RGvsV18d9MucqdVi6iuk9b0,"{""Free space"":[{""geometry"":[{""x"":0,""y"":495},{""x"":135,""y"":468},{""x"":378,""y"":431},{""x"":584,""y"":405},{""x"":603,""y"":410},{""x"":703,""y"":396},{""x"":815,""y"":399},{""x"":856,""y"":389},{""x"":893,""y"":383},{""x"":895,""y"":464},{""x"":1123,""y"":518},{""x"":1410,""y"":593},{""x"":1720,""y"":677},{""x"":1920,""y"":744},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,25.754,2020-01-16T08:17:36.jpg,,,,,Free space detection,"[{""id"":""ck5hr1vlojr050929wdwf95mc"",""score"":1,""createdAt"":""2020-01-17T05:55:56.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hr1a3tztfl0835m9vpinec,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHIxYTN0enRmbDA4MzVtOXZwaW5lYyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.2HsrFb0dyfDAXGB_9M0Q6Gigij3a_IJPnj6GKStlxgg""}"
ck5hr3p5njwk309521liibmzw,ck5gy4i8at7zs0doq9e4udcsl,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F85ca3f54-432e-8f62-0c47-bf7af826d6f4-2020-01-16T08%3A18%3A15.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=8QhWNk3pZj1mbsaQm6B8qAsoZfo,"{""Free space"":[{""geometry"":[{""x"":0,""y"":767},{""x"":111,""y"":682},{""x"":302,""y"":563},{""x"":414,""y"":491},{""x"":408,""y"":405},{""x"":779,""y"":380},{""x"":1033,""y"":368},{""x"":1039,""y"":358},{""x"":1395,""y"":352},{""x"":1404,""y"":358},{""x"":1539,""y"":361},{""x"":1534,""y"":428},{""x"":1385,""y"":458},{""x"":1527,""y"":577},{""x"":1815,""y"":795},{""x"":1920,""y"":884},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,28.684,2020-01-16T08:18:15.jpg,,,,,Free space detection,"[{""id"":""ck5hr59f6b7g80843xk375g05"",""score"":1,""createdAt"":""2020-01-17T05:58:34.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hr3p5njwk309521liibmzw,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHIzcDVuandrMzA5NTIxbGlpYm16dyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.TwKx1pBBtemRBlxvMVqsApad8YtqrGCr-oi-Y-_JbqI""}"
ck5hr499abe9b097821clce86,ck5gy4i8et83c0doq1ewtab43,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F9b5e197b-c9df-957a-6bd1-00074d33df83-2020-01-16T08%3A18%3A55.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=Owbr-JjXer0IPuK1Z3encInNvQc,"{""Free space"":[{""geometry"":[{""x"":275,""y"":1080},{""x"":359,""y"":979},{""x"":550,""y"":747},{""x"":633,""y"":638},{""x"":646,""y"":639},{""x"":685,""y"":591},{""x"":675,""y"":406},{""x"":801,""y"":406},{""x"":831,""y"":380},{""x"":1193,""y"":373},{""x"":1229,""y"":373},{""x"":1325,""y"":417},{""x"":1317,""y"":586},{""x"":1364,""y"":634},{""x"":1381,""y"":634},{""x"":1576,""y"":809},{""x"":1775,""y"":1012},{""x"":1858,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,25.773,2020-01-16T08:18:55.jpg,,,,,Free space detection,"[{""id"":""ck5hr5bhmjxgo0952b3a8q7z5"",""score"":1,""createdAt"":""2020-01-17T05:58:36.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hr499abe9b097821clce86,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHI0OTlhYmU5YjA5NzgyMWNsY2U4NiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.DYLW12QT9yryaVRRA76brwcs14PfsAuzjJdZTgja4e0""}"
ck5hr50xrjsm30929n8gnuw2m,ck5gy4i8ft84c0doq66c29yrr,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fba63f070-7cb3-f55a-de3b-f259356df77b-2020-01-16T08%3A19%3A06.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=w2e0lgYPNu2bm6_93ao3QnDT80Q,"{""Free space"":[{""geometry"":[{""x"":70,""y"":1080},{""x"":236,""y"":909},{""x"":283,""y"":862},{""x"":430,""y"":877},{""x"":516,""y"":760},{""x"":508,""y"":699},{""x"":644,""y"":561},{""x"":677,""y"":531},{""x"":667,""y"":491},{""x"":709,""y"":453},{""x"":768,""y"":452},{""x"":785,""y"":441},{""x"":1070,""y"":435},{""x"":1077,""y"":444},{""x"":1171,""y"":444},{""x"":1176,""y"":430},{""x"":1557,""y"":438},{""x"":1759,""y"":446},{""x"":1783,""y"":454},{""x"":1818,""y"":452},{""x"":1811,""y"":547},{""x"":1804,""y"":595},{""x"":1920,""y"":657},{""x"":1920,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57924E+12,1.57924E+12,35.362,2020-01-16T08:19:06.jpg,,,,,Free space detection,"[{""id"":""ck5hr5evxb7jp08433wiexa66"",""score"":1,""createdAt"":""2020-01-17T05:58:41.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5hr50xrjsm30929n8gnuw2m,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aHI1MHhyanNtMzA5MjluOGdudXcybSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.dsH5jRGxFsBGcARf3RCMdcPfjPislacPhgkMlj-bW-Y""}"
ck5ib5qwd48iq08990ydcvebj,ck5gy4i84t7wk0doqe5ejhk27,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Ff4dacc3f-0990-223d-7fbe-bccc0fea8fbf-2020-01-16T08%3A17%3A39.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=pxugIYYnHgpsKdf04rNC_FW1MGY,"{""Free space"":[{""geometry"":[{""x"":0,""y"":636},{""x"":58,""y"":589},{""x"":70,""y"":589},{""x"":104,""y"":570},{""x"":443,""y"":550},{""x"":908,""y"":532},{""x"":1207,""y"":520},{""x"":1234,""y"":534},{""x"":1356,""y"":530},{""x"":1421,""y"":536},{""x"":1524,""y"":567},{""x"":1648,""y"":549},{""x"":1680,""y"":534},{""x"":1746,""y"":528},{""x"":1748,""y"":504},{""x"":1900,""y"":492},{""x"":1920,""y"":504},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,29.564,2020-01-16T08:17:39.jpg,,,,,Free space detection,"[{""id"":""ck5iba4jcwtaz0952q4diam91"",""score"":1,""createdAt"":""2020-01-17T15:22:13.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ib5qwd48iq08990ydcvebj,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWI1cXdkNDhpcTA4OTkweWRjdmViaiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.mx3QjRVRwccfIQ-GPDCj_nMbzrznqBrrnxtvbSlZWWI""}"
ck5ib6kxfo9800978tj5vz4n5,ck5gy4i8bt8040doq643leunt,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Fe441c5d3-b41a-29c6-a6f2-2a9f9968f15b-2020-01-16T08%3A18%3A19.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=lhafk8v9eHJ6zVF0mT5RQiLNTYA,"{""Free space"":[{""geometry"":[{""x"":0,""y"":526},{""x"":78,""y"":520},{""x"":542,""y"":497},{""x"":1089,""y"":479},{""x"":1217,""y"":474},{""x"":1230,""y"":464},{""x"":1573,""y"":459},{""x"":1788,""y"":459},{""x"":1801,""y"":466},{""x"":1920,""y"":470},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,38.69,2020-01-16T08:18:19.jpg,,,,,Free space detection,"[{""id"":""ck5iba6074bxp08991u8lfayr"",""score"":1,""createdAt"":""2020-01-17T15:22:15.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ib6kxfo9800978tj5vz4n5,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWI2a3hmbzk4MDA5Nzh0ajV2ejRuNSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.5tPlO3jQI8AxP00JHLccfuuj5gwzibjSMwPwuEDH-bU""}"
ck5ib71zzwovg0929jumfx92e,ck5gy4i8et83o0doq17g4cf58,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F398ec1c2-dd53-4347-adca-4e3eaa525d45-2020-01-16T08%3A18%3A58.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=aaK2hvC2ceHwgIp5kUdN6rI61b0,"{""Free space"":[{""geometry"":[{""x"":0,""y"":515},{""x"":70,""y"":486},{""x"":90,""y"":492},{""x"":156,""y"":475},{""x"":157,""y"":463},{""x"":443,""y"":402},{""x"":451,""y"":487},{""x"":731,""y"":509},{""x"":1157,""y"":548},{""x"":1351,""y"":569},{""x"":1426,""y"":470},{""x"":1920,""y"":521},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,21.844,2020-01-16T08:18:58.jpg,,,,,Free space detection,"[{""id"":""ck5iba7lhcpvk08354we2uc9i"",""score"":1,""createdAt"":""2020-01-17T15:22:17.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ib71zzwovg0929jumfx92e,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWI3MXp6d292ZzA5MjlqdW1meDkyZSIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.1Z6L275oEKJND_RWIyFtGpsJS49k2SpmDnz7aSMrJlk""}"
ck5ib8bnwo46q0843tm2pkfa4,ck5gy4i81t7tc0doqdf5sgr2m,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F6cbaebba-c01b-b3f7-07e9-a120b7649409-2020-01-16T08%3A17%3A03.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=QSHHI8HJfD3FRU5j8dSd9iPs5k0,"{""Free space"":[{""geometry"":[{""x"":0,""y"":1013},{""x"":93,""y"":922},{""x"":122,""y"":936},{""x"":143,""y"":905},{""x"":279,""y"":936},{""x"":349,""y"":859},{""x"":417,""y"":793},{""x"":398,""y"":678},{""x"":574,""y"":534},{""x"":700,""y"":447},{""x"":768,""y"":399},{""x"":828,""y"":402},{""x"":845,""y"":382},{""x"":844,""y"":347},{""x"":887,""y"":345},{""x"":902,""y"":329},{""x"":896,""y"":306},{""x"":913,""y"":295},{""x"":946,""y"":300},{""x"":968,""y"":279},{""x"":1136,""y"":275},{""x"":1259,""y"":287},{""x"":1309,""y"":287},{""x"":1354,""y"":292},{""x"":1367,""y"":295},{""x"":1365,""y"":307},{""x"":1375,""y"":314},{""x"":1370,""y"":354},{""x"":1503,""y"":416},{""x"":1674,""y"":510},{""x"":1751,""y"":562},{""x"":1920,""y"":548},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,58.958,2020-01-16T08:17:03.jpg,,,,,Free space detection,"[{""id"":""ck5iba9sl8dkk0766o05qj41p"",""score"":1,""createdAt"":""2020-01-17T15:22:20.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ib8bnwo46q0843tm2pkfa4,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWI4Ym53bzQ2cTA4NDN0bTJwa2ZhNCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.5hpXboAV3qfsMMpE5NY4QHFkYjQSXtyZ629wcdCBHHY""}"
ck5ib8zqj8c9m0766sskxipyj,ck5gy4i84t7ww0doqfc0chs5m,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Ff40bf286-4936-134c-0ae0-220054bcaca3-2020-01-16T08%3A17%3A43.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=J1DS-WarTor0zMQ3ZTSqXZgUBM8,"{""Free space"":[{""geometry"":[{""x"":472,""y"":1080},{""x"":569,""y"":1031},{""x"":603,""y"":991},{""x"":594,""y"":805},{""x"":742,""y"":706},{""x"":742,""y"":562},{""x"":891,""y"":492},{""x"":962,""y"":499},{""x"":1000,""y"":475},{""x"":999,""y"":435},{""x"":1112,""y"":385},{""x"":1256,""y"":392},{""x"":1503,""y"":409},{""x"":1649,""y"":424},{""x"":1669,""y"":425},{""x"":1664,""y"":462},{""x"":1659,""y"":491},{""x"":1777,""y"":578},{""x"":1890,""y"":674},{""x"":1920,""y"":705},{""x"":1920,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,30.981,2020-01-16T08:17:43.jpg,,,,,Free space detection,"[{""id"":""ck5ibabi7o65l0843h83bx03o"",""score"":1,""createdAt"":""2020-01-17T15:22:22.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ib8zqj8c9m0766sskxipyj,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWI4enFqOGM5bTA3NjZzc2t4aXB5aiIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.L8WLgZvGtenZFieB5kiF6FMv_IQ74UUQzkAKFwTbNfU""}"
ck5ib9xbqobp00978q5zng9g7,ck5gy4i8bt80g0doqdvkydnok,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2F8003bef7-f9f1-b5ff-6613-6604662b13c3-2020-01-16T08%3A18%3A22.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=fVfvzUYItmG9tsPgTxVoFzkSEUA,"{""Free space"":[{""geometry"":[{""x"":0,""y"":897},{""x"":62,""y"":809},{""x"":156,""y"":719},{""x"":193,""y"":670},{""x"":193,""y"":631},{""x"":293,""y"":552},{""x"":323,""y"":549},{""x"":340,""y"":537},{""x"":354,""y"":526},{""x"":582,""y"":350},{""x"":639,""y"":307},{""x"":636,""y"":282},{""x"":789,""y"":278},{""x"":843,""y"":286},{""x"":860,""y"":296},{""x"":877,""y"":297},{""x"":885,""y"":310},{""x"":1081,""y"":354},{""x"":1166,""y"":383},{""x"":1399,""y"":380},{""x"":1393,""y"":458},{""x"":1606,""y"":537},{""x"":1805,""y"":621},{""x"":1920,""y"":674},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,43.293,2020-01-16T08:18:22.jpg,,,,,Free space detection,"[{""id"":""ck5ibadleoc3n0978cj1kcfd7"",""score"":1,""createdAt"":""2020-01-17T15:22:25.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ib9xbqobp00978q5zng9g7,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWI5eGJxb2JwMDA5NzhxNXpuZzlnNyIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.hVEA1iefenjnrdJSpoNvJmOWjbt3zYS107ltYftVbhM""}"
ck5ibdgw34f1k0899574iocll,ck5gy4i8ft8400doq6pt90snd,https://storage.labelbox.com/cjhh4jecg4hje0702omie6eqq%2Ff8330d03-11d2-9dce-beab-f77662710557-2020-01-16T08%3A19%3A02.jpg?Expires=1580850788295&KeyName=labelbox-assets-key-1&Signature=w7VS2f8tHNX_1SMo5RDHzyVw8Es,"{""Free space"":[{""geometry"":[{""x"":0,""y"":657},{""x"":210,""y"":645},{""x"":567,""y"":618},{""x"":714,""y"":603},{""x"":739,""y"":635},{""x"":926,""y"":623},{""x"":924,""y"":589},{""x"":1314,""y"":549},{""x"":1599,""y"":525},{""x"":1760,""y"":508},{""x"":1800,""y"":523},{""x"":1845,""y"":513},{""x"":1847,""y"":501},{""x"":1920,""y"":493},{""x"":1920,""y"":1080},{""x"":0,""y"":1080}]}]}",jseng@calpoly.edu,Free space segmentation,1.57927E+12,1.57927E+12,25.034,2020-01-16T08:19:02.jpg,,,,,Free space detection,"[{""id"":""ck5iiiau7dnwb0766itff6r5z"",""score"":1,""createdAt"":""2020-01-17T18:44:32.000Z"",""createdBy"":""jseng@calpoly.edu""}]",https://image-segmentation-v4.labelbox.com?project=ck5gy7bbahfmg0899r5bnnrl4&label=ck5ibdgw34f1k0899574iocll,"{""Free space"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2s1aWJkZ3czNGYxazA4OTk1NzRpb2NsbCIsImNsYXNzTmFtZSI6IkZyZWUgc3BhY2UiLCJ1c2VySWQiOiJjamhoZGVkZXY4bWhhMDc1NnA3ZW1qNndmIiwiaWF0IjoxNTc5NjQxMTg4LCJleHAiOjE3MzczMjExODh9.tGaIcN7ozvKlz_e9X7fVO4v4FksRm4Fh_FmAUipjtTg""}"
